Category,Text,Prediction
rd_text,music greatest hits pop rock music: Darwin Deez - Radar Detector https://t.co/oWuDpFeqPB,0.2281706
rd_text,"$399.99 Uniden R3 Radar Laser Detector - $360, R1 $270 AC https://t.co/8fCTgsmXk6",0.24546151
rd_text,"@ItsMeCathi @doctecazoid Same for me..to me he has always been repulsive,even though I’ve never followed anything he did..We have a good ?? radar detector",0.5060975
rd_text,"Uniden R3 Radar Laser Detector - $360, R1 $270 AC https://t.co/n4WhwrknXY",0.3186399
rd_text,"Uniden R3 Radar Laser Detector - $360, R1 $270 AC - https://t.co/9nDYqfYYhS https://t.co/YyAPxSriH7ca_text",0.2748456
ca_text,"@goodreads 4 now - 1 audio car, 1 audio home, 1 library book, 1 online group read book",0.25979602
ca_text,I liked a @YouTube video https://t.co/KhopQ51BZp My next Car Audio build?! Let's start fresh!,0.91352773
ca_text,"RT @C_JohnRobert: If you are going to upgrade your #CAR_Audio_System, and you are looking for Best 6x9 speakers so here is the best guide o?",0.9361285
ca_text,"RT @jaljayobaby: No people, that's not recorded audio. That's Yang Yoseob singing live inside the moving car https://t.co/ZxVLF0xXop",0.89272058
ca_text,I liked a @YouTube video https://t.co/OJZS4Io5Ev Car Bomb - From The Dust of This Planet (Official Audio),0.26738328
ca_text,RT @MyStlouis_1: The Car Audio Shop... Best in St. Louis   636-671-9400   Website    https://t.co/LKT7pqm1dR     Twitter  @caraudiostlouis?,0.05390707
ca_text,RT @MyStlouis_1: The Car Audio Shop..... Best in St. Louis  636-671-9400   Website    https://t.co/LKT7pqm1dR    Twitter @caraudiostlouis h?,0.05390707
ca_text,#hashtag1 Bluetooth Car FM Transmitter https://t.co/PKsEeZeREh https://t.co/7RbFlKBg16,0.61002737
ca_text,@StandardShiping Nah it was in my pocket then the audio from my car disconnected haha,0.02916976
ca_text,"China offers: https://t.co/UlbAb6pwdt -T-1302 1.2"" LCD Screen Car Audio FM Transmitter w/ Car Charger Adapter, 3....",0.53102612
ca_text,"@NormanRumack created d best car security system evr in d 1990?s! That thing did not mince wrds or believe in diplomacy...it tld u exactly wat d driver was doing wrong!  Here is some of d audio: ?D door is ajar, #hammerhead, d door is ajar!? ?Fasten ur sealbelt, Dummy!? ? :p",0.86796784
ca_text,RT @EpicentroUio: UPS Forza Smart de alta gama a un precio inmejorable. Cont?ctanos al 6036436 / 0991134521. Epicentro Car Audio... https:/?,0.92645103
ca_text,"TaoTronics Bluetooth Receiver, Portable Wireless Car to 3.5mm Car Stereo Adapter Kits? https://t.co/VUnw05IT0B",0.14732656
ca_text,"TaoTronics Bluetooth Receiver, Portable Wireless Car to 3.5mm Car Stereo Adapter Kits, Bluetooth 4.1 Bluetooth Handsfree Audio Adapter for Home / Car Stereo Streaming Music Car?System https://t.co/P27k5dETe4 https://t.co/8tndeFqbZz",0.04248045
ca_text,Michael's audiobook will increase your sales while driving your car or traveling. Click https://t.co/mPIpnabKsy for Free Audio Sample #sales https://t.co/cKGvdStl0q,0.07507832
ca_text,360 J511 1080P Car DVR Camera + TF Card - INTERNATIONAL https://t.co/AxeHO7rWO5 via @marktplaats,0.02576521
ca_text, .... That moment when it's still 6.45AM and Despacito is already blaring from your car's audio. ,0.26713234
ca_text,"@geekyranjit @YouTubeIndia Great that Android Auto is coming in as a default install on newer cars. My Elantra has a standard audio player, but it's understandable, as my car is 5 years old.",0.9905833
ca_text,"Braided AUX Audio Car Cable For IOS &amp; Android
https://t.co/B3R8GbBefE
#fashion https://t.co/H7dSVFEDPb",0.09262735
ca_text,"RT @jaljayobaby: No people, that's not recorded audio. That's Yang Yoseob singing live inside the moving car https://t.co/ZxVLF0xXop",0.89272058
ca_text,"70% done with The Diviners, by Libba Bray: Listening to this on audio (in the car) is so... https://t.co/7Gu0vFrZhc",0.47127223
ca_text,"THE ELEVATOR (A)
https://t.co/Mmxj0n2XvY
Medium slow tempo mechanical constant movement small group rock rhythm https://t.co/rStxQETY7v",0.01052143
ca_text,"RT @PASMAG: The @DS18Sound NXL400.4D is a worthy competitor to many of the old-school brands. After hearing this amp, there is no question?",0.96905577
ca_text,Jays autoworld decided they?d put in a fucking 80A fuse for my subs. Who tf thinks ?hey 80A should be enough for a car audio system?,0.35504207
ca_text,@vanillaice #TBT #VanillaIce #RobbieVanWinkle #cruising #ForestLane #Dallas #Texas #HandyDan #businessman #grinding #FastAndFurious #subwoofer #custom #car #stereo #audio Yes he designed this card. #ThrowbackThursdays https://t.co/t24Gz1ONde,0.04901318
ca_text,I liked a @YouTube video https://t.co/HNyhVy4GSQ My next Car Audio build?! Let's start fresh!,0.91352773
ca_text,"@Smooth_Orator @jusdreday man,I can't even go to concerts now,I've ""accidentally"" knocked the phone out few peoples hands,I leave mine in the car,artist is there to put on a show,let you lose yourself in some live music,not have you record some shitty audio/video you'll never watch",0.5585869
ca_text,Me ha gustado un v?deo de @YouTube (https://t.co/cO6tJnEkOY - Tipos de Cajones Acusticos Para Subwoofers Car Audio).,0.96037787
ca_text,"Bluetooth Receiver / Car Kit, 3.5mm Portable Wireless Audio Aux Stereo AUX 4.1 Bluetooth? https://t.co/5qN2v960d8",0.81166327
ca_text,I liked a @YouTube video https://t.co/VCnNt13VXR Tuning a Car Audio System w/ Two Subwoofer Bass Amps &amp; 4 Channel Amplifier | How To,0.65752864
ca_text,"DUAL ELECTRONICS XDVD176BT CAR AUDIO DVD RECIEVER 7"" LCD -OD (PPJ011480) https://t.co/V4Dbrb8xqF https://t.co/YK14B5sJoQ",0.27987903
ca_text,"Bluetooth Receiver / Car Kit, 3.5mm Portable Wireless Audio Aux Stereo AUX 4.1 Bluetooth Speaker and Built-in Microphone for Home Audio?Music https://t.co/9M0uxyWsWa https://t.co/ti9qCXZlWb",0.35588264
ca_text,@Madelynneysobel Long car rides make me happy. Especially with an audio book.,0.96832496
ca_text,"#Speakers: Understanding Car Audio Systems, Part 4, #auto speakers.#Auto #speakers? https://t.co/YwYMwKlE1I #Car",0.84048098
ca_text,BLAUPUNKT AMP1501 CAR AUDIO 1-CHANNEL MONO BLOCK AMP AMPLIFIER 1500W MAX PEAK https://t.co/xJWldtCsWI https://t.co/RkaGoeDGJn,0.13911012
ca_text,"Polk Audio DB652 6.5"" 300 Watt Car Audio Speakers + Rockmat For 45% Off!!

https://t.co/fbl1pztrON https://t.co/TW4BWNazMm",0.58866107
ca_text,"Did you know you can listen to The #SpecialChronicles Show in your car via Bluetooth Audio? Yes,? https://t.co/v8E3y8v32e",0.40665087
ca_text,Rockford Fosgate RFI-20 20' Feet Twisted 2 Ch RCA Car Audio Signal Cables RFI20 https://t.co/dLOfMld0zH https://t.co/TNqSeGwwZ3,0.0205584
ca_text,Radio is done....it?s no need for it at all. We all got Bluetooth or audio jacks in our car and podcasts have effectively replaced the news or content aspect.,0.21635896
ca_text,"RT @DennisKrause500: AUDIO: Despite speeds over 330 mph, #NHRA Funny Car driver @MattHagan_FC says he's never felt safer. https://t.co/30pQ?",0.93953645
ca_text,"@AC_assettocorsa Teamvvv are hosting there awards for 2018 and had a segment best audio and my pick was Assetto Corsa the way the car sounds is magnificent, the way they pop and crackle and roar too mmmm, I usually use cockpit but find myself in chase cam. @TeamVVV",0.75558317
ca_text,What?s the best car audio spot in the 75? Looking to replace the sub I have now and go dual.,0.95804012
ca_text,CLASSIC SUBWOOFER CAR AUDIO BASS TEST!?!! (3K): https://t.co/jH4nc4SR7W via @YouTube,0.97589523
ca_text,"@jackjonesbabe I?ve seen people do shit in those cars and then when the police come to take them off, they claim they?ve done nothing. Police are like, you know there are six video cameras and audio on each car, right?",0.46699142
ca_text,Pyle FM Transmitter ? 2.1 Bluetooth Radio Adapter and Car Charger Device for Wireless Audio? https://t.co/qMmkIwoOmO,0.86974096
ca_text,"We finished up this hellcat last week for Ronald. Because what you don't see matters as much as what you do. #thesoundshop #indiantrail #hellcatcharger #hellcat #dodge #charger #704 #basshead #caraudio #carolina #fullactive

Interested in upgrading your car audio sys https://t.co/i3b1nNZhGi",0.39739832
ca_text,"Pyle FM Transmitter ? 2.1 Bluetooth Radio Adapter and Car Charger Device for Wireless Audio Broadcasting, Handsfree Calling, MP3, USB, Micro SD and AUX File Support with Digital LCD Display?(PBT95) https://t.co/Ek0ggfB2l4 https://t.co/7wgcIn9smN",0.98929846
ca_text,I liked a @YouTube video https://t.co/YUGsJBZsaO My next Car Audio build?! Let's start fresh!,0.91352773
ca_text,"@DavidCornDC I went audio since I spend my driving in the car each day. Up to Chapter 11 (no pun) but the ""story"" is really getting exciting now, lots of intrigue &amp; mystery, a real thriller, can't wait for the great ending. Seriously, a must read.",0.98980123
ca_text,"RT @ElevateMindz: Bumping some @marqueskincaid in the car for some inspiration. Dude is mad talented.

https://t.co/UM7e0oITBe",0.22312914
ca_text,"@mightycarmods had seen the future of car audio, 5 years ago... You were already ahead of the game of modding MAD cars ! #MCM #MAAAAAAD #MightyCarMods

https://t.co/qgrJmCqZE2 https://t.co/R8xL8OnQFB",0.89381856
ca_text,Hoy en mi aburrimiento le he pasado a Car un audio que no est? al nivel del morada pero te peta los o?dos igual,0.25190964
ca_text,Panlelo Android 5.1 Car Stereo 7 Inch 2 Din Head Unit Quad Core RAM 1G ROM 16G GPS Navigation Auto Audio Radio 1080P Video Player Built in Wi-Fi BT AM/FM/RDS Steering Wheel Control?BUY NOW? https://t.co/TZjDa0nRza https://t.co/O5kRM0qdm9,0.0544648
ca_text,El pasado fin de semana 10 y 11 de Marzo estuvimos en la Expo Audio Car Guadalajara 2018 donde se present?  a... https://t.co/eMshWae6Cq,0.10846739
ca_text,audio porn car toons sex https://t.co/YJU0XRdSF6,0.06132335
ca_text,@DavidCornDC Just started listening to the audio book on my drive to work and can't seem to get out of the car when I arrive at work!!!  Truly remarkable journalism and writing!,0.23731087
ca_text,"Shit hole #Miami #Florida LEO would not go under Florida Internaional University collapse bridge. Force woman shop owner abandon rescue effort screaming children in back seat crushed car hands waving out windows. Would arrest her.  She ran off crying. Hear audio on Fox News sick,",0.06506521
ca_text,"@IMSA @IMSARadio coming through loud and clear on the video, but no ambient/car audio at all, which ruined the atmosphere. It was the same for some of the Daytona support races too ?",0.05599475
ca_text,"Dear lazyweb,

Does anyone know if there are any non-iPod media players that will work with iPod-compatible car audio systems (i.e. USB hardwire connection) for playback? Either out-of-the-box or with...tweaking? The ol' iPod touch doubling as a car jukebox is on its last legs.",0.50433242
ca_text,What's Your Dream Car? You can get it here by promoting these products! https://t.co/1DK7QIb5S3 #makemoney #cash #workfromhome @audio #Entrepreneurship #business https://t.co/iYDrPyAW8t,0.02022778
ca_text,"Range Rover SVR sub box complete and installed. Smooth and powerful bass from the Hertz HX250 woofer. #subwoofer #subbox #hertzaudio #stackfab #fabrication #caraudio #caraudiofab #rangerover #svr #stealthbox

Interested in a remote car starter or upgraded car audio system? View https://t.co/iYRvRLA6ia",0.05926829
ca_text,"RT @alfonslopeztena: Marielle Franco was a rising star in Brazilian politics.
Then she criticized police brutality.
Then she was shot in th?",0.99077332
ca_text,"@jamesjhaeck I use Twitch (with or without video), YouTube and the podcasts for the same shows. Horses for courses. Podcast in the car, or for catching up. Live on Twitch; VoD on YouTube because the transport controls are better; Twitch audio only in the car if not downloaded.",0.23428635
ca_text,"Only a couple of hours into the audio version of ?Hydra?, the thrilling &amp; innovative novel by @ConcreteKraken I already know how special it is. Superlative reading by inter alia @actor_TIMBRUCE &amp; @JaneSlavin

I?m making up car journeys just so I can listen to it in peace #hydra",0.85530752
ca_text,Michael's audiobook will increase your sales while driving your car or traveling. Click https://t.co/mPIpnabKsy for Free Audio Sample #sales https://t.co/jSFwlycTXA,0.07507832
ca_text,RT @pricefilms: Life of Kings ? Shot in about 2 hours around downtown Greensboro when @bigkrit was on tour. @9thwonder got a car wash and h?,0.78903794
ca_text,A client from Lehighton was referred to Mobile Edge - More Than Just Great Car Audio for some assistance with the... https://t.co/NtyZBI0CUH,0.97457439
ca_text,"So much power in just one picture!!! ?
Via Jamie Biodrowski ready for SBN 2018 https://t.co/kXX0oDHPSC",0.73115331
ca_text,"Have you been dreaming of that new #CarAudioSystem? We can bring your dreams to life! 

We are car audio... https://t.co/hUtx5d1btc",0.3866632
ca_text,"RT @OrionCarAudio: WORK IN PROGRESS ??

https://t.co/HO8I2O6kay
Email: Info@mdaudio.net
Toll Free Number: 1-855-475-6048... https://t.co/IL?",0.03028108
ca_text,Stinger SP1000 Power2 Dry Cell Battery Car Audio - SP1000 https://t.co/Mru1V70vZR,0.1608699
ca_text,RT @pricefilms: Life of Kings ? Shot in about 2 hours around downtown Greensboro when @bigkrit was on tour. @9thwonder got a car wash and h?,0.78903794
ca_text,"If you?ve been in the audio industry for a while, then you?ve likely heard that old-school or classic #CarAudio... https://t.co/vHSVyzaq7O",0.22578286
ca_text,I liked a @YouTube video https://t.co/sNZFpW5zug My next Car Audio build?! Let's start fresh!,0.91352773
ca_text,Car Audio Services - #Chesterfield,0.59104717
ca_text,RT @pricefilms: Life of Kings ? Shot in about 2 hours around downtown Greensboro when @bigkrit was on tour. @9thwonder got a car wash and h?,0.78903794
ca_text,RT @pricefilms: Life of Kings ? Shot in about 2 hours around downtown Greensboro when @bigkrit was on tour. @9thwonder got a car wash and h?,0.78903794
ca_text,RT @pricefilms: Life of Kings ? Shot in about 2 hours around downtown Greensboro when @bigkrit was on tour. @9thwonder got a car wash and h?,0.78903794
ca_text,"Multimedia para tu carro Pioneer??? Ven por el tuyo ya! , el vendedor te tiene un s?per descuento ? #pioneer #carstereo #bluetooth #iphone #android #pantalla #panama #audio #sound #car #music #familia #paseo #yes #promos #top #quiero #oferta #descuento #voy #happy #uber #pty https://t.co/oXwhjWFVsP",0.93156689
ca_text,"Hi, @PolygonShow! Any chance you could raise the master volume on the podcast. It?s seems remarkably low even at max or near max volume especially when played through an external source (Bluetooth, car speakers) when compared to other audio. Thanks! Love the show!",0.84126735
ca_text,Philosophers should make audio papers. I could listen to them in the car.,0.28927171
ca_text,"Life of Kings ? Shot in about 2 hours around downtown Greensboro when @bigkrit was on tour. @9thwonder got a car wash and handled audio playback. @Zo3hree5ive, Fatin and myself made cameos and @phontigallo had a genius idea? (4/6) #ThrowbackThursday https://t.co/Lm8qzuyh5H",0.9699204
ca_text,"Motores RCN con  mayor cobertura de eventos a motor... 4x4,stunt, enduro,car audio,tuning, entre otros. Motores RCN por antena 2, Bogota 640AM, lunes a viernes de 6 a 7 de la noche. S?bados de 12 a 13 horas. Pueden ingresar a https://t.co/QMdLFEyMc2 y elegir ANTENA2 https://t.co/XJDlaHXJ14",0.02678355
ca_text,"RT @Motorsport: Drama in the desert: Relive Sunday's Phoenix @NASCAR Cup race from inside the cockpit with Team Radio... ?????
https://t.co?",0.74847364
ca_text,Pioneer GM-A6704 1000 Watts 4-Channel Class AB Full Range Car Audio Amplifier https://t.co/5JF15htlna https://t.co/e2ski6fZtk,0.96703213
ca_text,Stef's Car Audio uit Belgi? uiteraard ook op de sponsorlijst. https://t.co/HmretzsIND https://t.co/z2dM1jJFbS,0.12404958
ca_text,Nieuw bericht: Stef?s Car Audio uit Belgi? uiteraard ook op de sponsorlijst. https://t.co/HmretzsIND #caraudioforbeginners #cafb #cafbnl,0.30053446
ca_text,"TaoTronics Bluetooth Receiver / Car Kit, 3.5mm Portable Wireless Audio Adapter to Stereo? https://t.co/B7Q1ygGxKt",0.47831434
ca_text,I liked a @YouTube video https://t.co/pPOdweWJYt My next Car Audio build?! Let's start fresh!,0.91352773
ca_text,"TaoTronics Bluetooth Receiver / Car Kit, 3.5mm Portable Wireless Audio Adapter to Stereo Output (Bluetooth 4.1, A2DP, Built-in Microphone) for Home Audio?Music https://t.co/E0fUPySj8B https://t.co/9I8L8XtSDj",0.34451404
ca_text,"WORK IN PROGRESS ??

https://t.co/HO8I2O6kay
Email: Info@mdaudio.net
Toll Free Number: 1-855-475-6048... https://t.co/IL4N1fzdRT",0.03028108
ca_text,"AUDIO: Despite speeds over 330 mph, #NHRA Funny Car driver @MattHagan_FC says he's never felt safer. https://t.co/30pQMuB4SQ @shoeracing",0.93953645
ca_text,#electronic #electronics JBL TRIP Car Bluetooth Audio Mobile Vehicle Portable ... https://t.co/HYalLx30WC https://t.co/couFFMJ4WA,0.90525764
ca_text,"Hace un rato me paro un federal y terminamos cotorreando sobre Car Audio, m?s polis as?!",0.63226122
ca_text,Recuerda que la l?nea de productos Car Audio y Marine de #Clarion est? disponible en @liniomexico #Subwoofer #Woofer #Tweeter https://t.co/eyizP3hmfg,0.93375307
